Title;Hours Viewed;Views
Reflection of You: Limited Series // 너를 닮은 사람: 리미티드 시리즈;5100000;200000
Reign of the Seven Spellblades: Season 1 // 七つの魔剣が支配する: シーズン1;700000;200000
Reverse 4 You // ดาวบริวาร;1000000;200000
Rhyme Time Town Singalongs: Season 1;500000;200000
Ricardo Quevedo: Tomorrow Will Be Worse // Ricardo Quevedo: Mañana será peor;200000;200000
Rich House, Poor House: Season 1;500000;200000
Rich House, Poor House: Season 2;400000;200000
Rich House, Poor House: Season 3;900000;200000
Rich House, Poor House: Season 4;1000000;200000
Ricky Zoom: Season 1;2000000;200000
Riding a Unicorn: Season 1 // ユニコーンに乗って: シーズン1;1600000;200000
Rilakkuma and Kaoru: Season 1 // リラックマとカオルさん: シーズン1;400000;200000
Ripe for the Picking: Season 1 // 瓜を破る〜一線を越えた、その先には: シーズン1;500000;200000
Ripper Street: Series 2;1400000;200000
Ripper Street: Series 3;1300000;200000
Rita: Season 4;1500000;200000
Rita: Season 5;1400000;200000
River Where the Moon Rises: 시즌 1 // 달이 뜨는 강: 시즌 1;3400000;200000
Road to King Side Story Yuto Tamura // 田村悠人 日本統一外伝;500000;200000
Robozuna: Season 2;800000;200000
Rock is a Lady's Modesty: Season 1 // ロックは淑女の嗜みでして: シーズン1;900000;200000
Romesh Ranganathan: The Cynic: Season 1;200000;200000
Ronny Chieng: Speakeasy;200000;200000
Rookie Blue: Season 1;1500000;200000
Rookie Blue: Season 2;1200000;200000
Rookie Blue: Season 3;1100000;200000
Rookie Blue: Season 4;1100000;200000
Rookie Blue: Season 5;1800000;200000
Room 2806: The Accusation: Limited Series;700000;200000
RoOT: Season 1 // RoOT / ルート: シーズン1;500000;200000
Royal Blood: Season 1;3700000;200000
Royal Doctor: Season 1 // หมอหลวง: ซีซั่น 1;4300000;200000
Royal Rumble: 2023;800000;200000
Runaway: Season 1 // Fugueuse: Saison 1;1700000;200000
RuPaul’s Drag Race: All Stars: Season 6;2200000;200000
Ruri Rocks: Season 1 // 瑠璃の宝石: シーズン1;800000;200000
Russell Howard: Recalibrate;200000;200000
Russell Peters: Almost Famous;200000;200000
Ryan Hamilton: Happy Face;200000;200000
Sad Power // แซด พาวเวอร์;2300000;200000
Safety Police // 삐뽀삐뽀 안전경찰;600000;200000
Saga of Tanya the Evil: Season 1 // 幼女戦記: シーズン1;1000000;200000
Sailor Moon Crystal: Season 2 // 美少女戦士セーラームーン Crystal: 第2期ブラック・ムーン編;1000000;200000
Sailor Moon Crystal: Season 3 // 美少女戦士セーラームーン Crystal: 第3期デス・バスターズ編;800000;200000
Saiyo Sakato: Season 1;900000;200000
Salt Fat Acid Heat: Limited Series;600000;200000
Savage Rhythm: Season 1 // Ritmo salvaje: Temporada 1;900000;200000
Saving My Stupid Youth: Season 1 // ごめんね青春!: シーズン1;1700000;200000
SCAMS: Season 1 // スカム: シーズン1;400000;200000
School Lawyer: Finding the Colors of the Stars: Season 1 // 僕達はまだその星の校則を知らない: シーズン1;1600000;200000
Scoop: Season 1 // स्कूप: सीज़न 1;1300000;200000
Second Chance Romance: Season 1 // 亦舞之城: 第 1 季;3200000;200000
Seis Manos: Season 1;400000;200000
Serres: Season 1 // Σέρρες: Σεζόν 1;1000000;200000
Serres: Season 2 // Σέρρες: Σεζόν 2;1100000;200000
Seven Figures: Season 1 // שעשה אפסים: עונה 1;900000;200000
Sex, Explained: Limited Series;200000;200000
Sex, Love & goop: Season 1;400000;200000
Sexify: Season 2;1000000;200000
S-friends 1 // セフレの品格 ドラマ版: セフレの品格 初恋;400000;200000
Shadow: Season 1;1100000;200000
Shameless: Series 10;900000;200000
Shameless: Series 11;1300000;200000
Shameless: Series 2;2200000;200000
Shameless: Series 3;1400000;200000
Shameless: Series 4;1500000;200000
Shameless: Series 5;2500000;200000
Shameless: Series 6;2300000;200000
Shameless: Series 7;2100000;200000
Shameless: Series 8;2600000;200000
Shameless: Series 9;1100000;200000
She Was Pretty: Season 1 // 彼女はキレイだった: シーズン1;1600000;200000
Shimajiro: A Wonderful Adventure: Season 2 // しまじろうのわお! 2021;600000;200000
Si Jin: Season 1 // 似錦: 第 1 季 // 似锦: 第 1 季;6100000;200000
Side Dish: Season 1;400000;200000
Signal: Season 1 // シグナル 長期未解決事件捜査班: シーズン1;1600000;200000
Silverpoint: Season 1;800000;200000
Sing On!: Season 1;1200000;200000
Siren: Survive the Island: Limited Series // 사이렌: 불의 섬: 리미티드 시리즈;1200000;200000
Six Flying Dragons: Season 1 // 육룡이 나르샤: 시즌 1;12000000;200000
Skin Decision: Before and After: Season 1;600000;200000
SKY Castle: Season 1 // スカイキャッスル: シーズン1;1100000;200000
Skylines: Season 1;600000;200000
Ślub Doskonały: Season 1;400000;200000
Smoking: Season 1 // スモーキング: シーズン1;1200000;200000
Sneakerheads: Season 1;500000;200000
Sofía Niño de Rivera: Selección Natural;200000;200000
Solitary Gourmet Special: Collection // 孤独のグルメ スペシャル: コレクション;1600000;200000
Solitary Gourmet: Season 1 // 孤独のグルメ: シーズン1;1000000;200000
Solitary Gourmet: Season 10 // 孤独のグルメ: シーズン10;600000;200000
Solitary Gourmet: Season 11 // 孤独のグルメ: シーズン11;200000;200000
Solitary Gourmet: Season 12 // 孤独のグルメ: シーズン12;200000;200000
Solitary Gourmet: Season 2 // 孤独のグルメ: シーズン2;900000;200000
Solitary Gourmet: Season 3 // 孤独のグルメ: シーズン3;800000;200000
Solitary Gourmet: Season 5 // 孤独のグルメ: シーズン5;600000;200000
Solitary Gourmet: Season 6 // 孤独のグルメ: シーズン6;700000;200000
Solitary Gourmet: Season 7 // 孤独のグルメ: シーズン7;700000;200000
Solitary Gourmet: Season 8 // 孤独のグルメ: シーズン8;600000;200000
Solitary Gourmet: Season 9 // 孤独のグルメ: シーズン9;600000;200000
Someone Has to Die: Limited Series // Alguien tiene que morir: Miniserie;600000;200000
Soon Comes Night: Season 1;800000;200000
Southern Survival: Season 1;400000;200000
Space Brothers: Season 1 // 宇宙兄弟: シーズン1;5300000;200000
Spartan: Ultimate Team Challenge: Season 2;1300000;200000
Special: Season 1;200000;200000
Star Trek: Deep Space Nine: Season 2;5500000;200000
Star Trek: Deep Space Nine: Season 3;5400000;200000
Star Trek: Deep Space Nine: Season 4;5400000;200000
Star Trek: Deep Space Nine: Season 5;5300000;200000
Star Trek: Deep Space Nine: Season 6;5100000;200000
Star Trek: Deep Space Nine: Season 7;4800000;200000
Star Trek: Season 2;5300000;200000
Star Trek: Season 3;4100000;200000
Stateless: Limited Series;1300000;200000
"Steins;Gate // Steins;Gate シュタインズ・ゲート";1500000;200000
Step Dave: Season 1;1900000;200000
Steve Martin and Martin Short: An Evening You Will Forget for the Rest of Your Life;200000;200000
Still Single: Season 1;1100000;200000
Story of My Family!!!: Season 1 // 俺の家の話: シーズン1;900000;200000
Street Food: Latin America: Limited Series // Street Food: Latinoamérica: Miniserie;700000;200000
Street Food: USA: Limited Series;800000;200000
Stretch Armstrong & the Flex Fighters: Season 1;1100000;200000
Stretch Armstrong & the Flex Fighters: Season 2;400000;200000
Stromberg: Staffel 5;1100000;200000
Suburbia - Women on the Edge: Season 1 // Vorstadtweiber: Staffel 1;1600000;200000
Suburbia - Women on the Edge: Season 2 // Vorstadtweiber: Staffel 2;1300000;200000
Summer Heat: Season 1 // Temporada de Verão: Temporada 1;1200000;200000
Summertime: Season 3;1500000;200000
Sunderland 'Til I Die: Season 1;600000;200000
Sunderland 'Til I Die: Season 3;400000;200000
Super Pumped: The Battle for Uber: Season 1;1700000;200000
Super Radical Gag Family: Season 1 // 浦安鉄筋家族: シーズン1;800000;200000
Super Rich in Korea: Season 1 // 슈퍼리치 이방인: 시즌 1;600000;200000
Super Rich Sleepover: Season 1;500000;200000
Superstition: Season 1;2000000;200000
Supreme Models: Season 1;600000;200000
Swap Shop: Season 1;500000;200000
Swap Shop: Season 2;600000;200000
Sword Art Online Alicization  War of Underworld // ソードアート・オンライン アリシゼーション War of Underworld;2100000;200000
Taco Chronicles: Cross the Border // Las crónicas del taco: Cruza la frontera;400000;200000
Tails of Tales: 2020 // 꼬리에 꼬리를 무는 그날 이야기: 2020;1800000;200000
Tales of the City: Limited Series;1800000;200000
Taskmaster (2015): Season 10;1800000;200000
Taskmaster (2015): Season 11;1900000;200000
Taskmaster (2015): Season 12;1800000;200000
Taskmaster (2015): Season 13;2000000;200000
Taskmaster (2015): Season 6;1900000;200000
Tayo The Little Bus: Season 7 // 꼬마버스 타요: 시즌7;900000;200000
Teasing Master Takagi-san (2024): Season 1 // からかい上手の高木さん: シーズン1;400000;200000
Tengu’s Kitchen: Season 1 // 天狗の台所: シーズン1;800000;200000
Tengu’s Kitchen: Season 2 // 天狗の台所: シーズン2;800000;200000
Terrace House: Aloha State: Part 1 // テラスハウス Aloha State: Part 1;600000;200000
Terrace House: Aloha State: Part 2 // テラスハウス Aloha State: Part 2;600000;200000
Terrace House: Aloha State: Part 3 // テラスハウス Aloha State: Part 3;600000;200000
Terrace House: Boys & Girls in the City: Part 1 // テラスハウス: Boys & Girls in the City: Part 1;1300000;200000
Terrace House: Boys & Girls in the City: Part 2 // テラスハウス: Boys & Girls in the City: Part 2;1900000;200000
Terrace House: Opening New Doors: Part 1 // TERRACE HOUSE: オープニング・ニュー・ドアーズ: Part 1;900000;200000
Terrace House: Opening New Doors: Part 2 // TERRACE HOUSE: オープニング・ニュー・ドアーズ: Part 2;800000;200000
Terrace House: Opening New Doors: Part 3 // TERRACE HOUSE: オープニング・ニュー・ドアーズ: Part 3;700000;200000
Terrace House: Opening New Doors: Part 4 // TERRACE HOUSE: オープニング・ニュー・ドアーズ: Part 4;700000;200000
Terrace House: Opening New Doors: Part 5 // TERRACE HOUSE: オープニング・ニュー・ドアーズ: Part 5;600000;200000
Terrace House: Opening New Doors: Part 6 // TERRACE HOUSE: オープニング・ニュー・ドアーズ: Part 6;700000;200000
The Adventures of Puss in Boots: Season 4;1100000;200000
The Adventures of Puss in Boots: Season 5;900000;200000
The Adventures of Puss in Boots: Season 6;800000;200000
The Ancient Magus' Bride: Those Awaiting a Star (OVA) // 魔法使いの嫁: 星待つひと (OVA);200000;200000
The Arctic — 66,5 Degrees North: Season 1 // Die Arktis — 66,5 Grad Nord: Staffel 1;400000;200000
The Batman: Season 2;900000;200000
The Batman: Season 3;700000;200000
The Big Family Cooking Showdown: Season 1;1600000;200000
The Big Family Cooking Showdown: Season 2;2600000;200000
The Big Flower Fight: Season 1;1300000;200000
The Blank Menu for You: Season 1 // 주관식당: 시즌 1;2600000;200000
The Blood of Youth: Season 1 // 少年歌行: 第1季;6300000;200000
The Boarding School: Season 1 // El Internado: Temporada 1;1600000;200000
The Boarding School: Season 2 // El Internado: Temporada 2;2000000;200000
The Boarding School: Season 3 // El Internado: Temporada 3;2000000;200000
The Boarding School: Season 4 // El Internado: Temporada 4;2100000;200000
The Boarding School: Season 5 // El Internado: Temporada 5;1700000;200000
The Boarding School: Season 6 // El Internado: Temporada 6;2300000;200000
The Boarding School: Season 7 // El Internado: Temporada 7;2500000;200000
The Boat: Season 1 // El Barco: Temporada 1;2100000;200000
The Bridge: Season 2 // Bron: Säsong 2;2000000;200000
The Bridge: Season 3 // Bron: Säsong 3;1900000;200000
The Bridge: Season 4 // Bron: Säsong 4;1400000;200000
The Business of Drugs: Limited Series;1100000;200000
The Chef Show: Season 2 - Volume 1;400000;200000
The Circle: Season 3;2700000;200000
The Circle: Season 4;2500000;200000
The Circle: Season 5;2400000;200000
The City of Friends: Season 2 // Vennebyen;700000;200000
The Closer (2005): Season 4;1800000;200000
The Club: Season 2 // Kulüp: 2. Sezon;1900000;200000
The Comedual: Season 1 // ザ・コメデュアル: シーズン1;1200000;200000
The Daily Life of the Immortal King: Season 2 // 仙王的日常生活: 第 2 季;400000;200000
The Day I Met El Chapo: Series 1 // Cuando conocí al Chapo: Temporada 1;800000;200000
The Duchess: Season 1;600000;200000
The Durrells: Season 1;1000000;200000
The Durrells: Season 2;700000;200000
The Durrells: Season 3;900000;200000
The Durrells: Season 4;700000;200000
The Eggies: Season 1;200000;200000
The Escape of the Seven: Season 1 // 7인의 탈출: 시즌1;3400000;200000
The Escape of the Seven: Season 2 // 7인의 탈출: 시즌2;3600000;200000
The Family: Limited Series;1000000;200000
The Final Score: Season 1 // Goles en contra: Temporada 1;900000;200000
The Get Down: Part 1;900000;200000
The Ghost Bride: Volume 1 // 彼岸之嫁: 第 1 輯;900000;200000
The Good Karma Hospital: Season 1;1100000;200000
The Good Karma Hospital: Season 2;700000;200000
The Great British Baking Show: The Professionals: Season 6;1700000;200000
The Green Glove Gang: Season 1 // Gang Zielonej Rękawiczki: Sezon 1;1000000;200000
The Green Glove Gang: Season 2 // Gang Zielonej Rękawiczki: Sezon 2;700000;200000
The Haunted House: Season 1 // 신비아파트: 고스트볼의 비밀;1200000;200000
The House Arrest of Us: Season 1;1000000;200000
The Hughleys: Season 2;1700000;200000
The Hughleys: Season 3;1400000;200000
The Hughleys: Season 4;1200000;200000
The Hunt for Veerappan: Limited Series;800000;200000
The Idhun Chronicles: Part 1 // Memorias de Idhún: Parte 1;400000;200000
The Innocents: Season 1;1000000;200000
The Irregular at Magic High School // 魔法科高校の劣等生;2300000;200000
The Irregular at Magic High School: Season 3 // 魔法科高校の劣等生: 第3シーズン;900000;200000
The Irregular at Magic High School: Visitor Arc // 魔法科高校の劣等生: 来訪者編;800000;200000
The Job Lot: Season 1;600000;200000
The Job Lot: Season 2;400000;200000
The Job Lot: Season 3;400000;200000
The King's Avatar: Season 1 // 全職高手: 第 1 季 // 全职高手: 第 1 季;5400000;200000
The Lady in Dignity: Limited Series // 품위있는 그녀: 리미티드 시리즈;3000000;200000
The Last Immortal: Season 1 // 神隱: 第1季 // 神隐: 第1季;4800000;200000
The Law of the Jungle: Season 1 // La ley de la selva: Temporada 1;1600000;200000
The Legend of Anle // 安樂傳 // 安乐传;3700000;200000
The Letdown: Season 1;600000;200000
The Letdown: Season 2;400000;200000
The Light in Your Eyes: Limited Series // 눈이 부시게: 리미티드 시리즈;2800000;200000
The Long Ballad // 長歌行 // 长歌行;4300000;200000
